,CUSTOMER_ID,CHURN_PROBABILITY,ORIGINAL_CHURN_LABEL,PREDICTED_CHURN_LABEL
2825,C103780,0.2978723404255319,STAY,STAY
2826,C103781,0.2978723404255319,STAY,STAY
2827,C103782,0.2978723404255319,STAY,STAY
2828,C103783,0.2978723404255319,LEAVE,LEAVE
2829,C103786,0.2978723404255319,STAY,LEAVE
2830,C103788,0.2978723404255319,STAY,LEAVE
2831,C103789,0.2978723404255319,STAY,STAY
2832,C103791,0.2978723404255319,LEAVE,LEAVE
2833,C103793,0.2978723404255319,STAY,LEAVE
2834,C103794,0.2978723404255319,STAY,STAY
2835,C103795,0.2978723404255319,LEAVE,LEAVE
2836,C103796,0.2978723404255319,STAY,STAY
2837,C103798,0.2978723404255319,STAY,STAY
2838,C103799,0.2978723404255319,LEAVE,LEAVE
2839,C103800,0.2978723404255319,LEAVE,LEAVE
2840,C103801,0.2978723404255319,STAY,LEAVE
2841,C103802,0.2978723404255319,STAY,STAY
2842,C103803,0.2978723404255319,STAY,STAY
2843,C103804,0.2978723404255319,STAY,STAY
2844,C103805,0.2978723404255319,STAY,STAY
2845,C103806,0.2978723404255319,STAY,STAY
2846,C103807,0.2978723404255319,STAY,LEAVE
2847,C103808,0.2978723404255319,STAY,STAY
2848,C103809,0.2978723404255319,STAY,LEAVE
2849,C103811,0.2978723404255319,LEAVE,LEAVE
2850,C103812,0.2978723404255319,STAY,LEAVE
2851,C103813,0.2978723404255319,LEAVE,LEAVE
2852,C103816,0.2978723404255319,LEAVE,LEAVE
2853,C103818,0.2978723404255319,LEAVE,STAY
2854,C103821,0.2978723404255319,STAY,STAY
2855,C103822,0.2978723404255319,STAY,STAY
2856,C103823,0.2978723404255319,STAY,LEAVE
2857,C103824,0.2978723404255319,STAY,STAY
2858,C103825,0.2978723404255319,LEAVE,LEAVE
2859,C103826,0.2978723404255319,LEAVE,LEAVE
2860,C103827,0.2978723404255319,LEAVE,LEAVE
2861,C103828,0.2978723404255319,LEAVE,LEAVE
2862,C103829,0.2978723404255319,LEAVE,LEAVE
2863,C103830,0.2978723404255319,STAY,STAY
2864,C103831,0.2978723404255319,STAY,LEAVE
2865,C103832,0.2978723404255319,STAY,STAY
2866,C103834,0.2978723404255319,LEAVE,STAY
2867,C103835,0.2978723404255319,LEAVE,LEAVE
2868,C103836,0.2978723404255319,STAY,STAY
2869,C103837,0.2978723404255319,STAY,LEAVE
2870,C103839,0.2978723404255319,STAY,STAY
2871,C103841,0.2978723404255319,LEAVE,STAY
2872,C103843,0.2978723404255319,LEAVE,LEAVE
2873,C103844,0.2978723404255319,LEAVE,LEAVE
2874,C103845,0.2978723404255319,STAY,LEAVE
2875,C103846,0.2978723404255319,LEAVE,LEAVE
2876,C103848,0.2978723404255319,LEAVE,LEAVE
2877,C103849,0.2978723404255319,STAY,STAY
2878,C103850,0.2978723404255319,LEAVE,LEAVE
2879,C103851,0.2978723404255319,STAY,STAY
2880,C103852,0.2978723404255319,LEAVE,LEAVE
2881,C103853,0.2978723404255319,LEAVE,LEAVE
2882,C103854,0.2978723404255319,LEAVE,LEAVE
2883,C103855,0.2978723404255319,LEAVE,STAY
2884,C103856,0.2978723404255319,STAY,STAY
2885,C103857,0.2978723404255319,LEAVE,LEAVE
2886,C103858,0.2978723404255319,LEAVE,LEAVE
2887,C103859,0.2978723404255319,LEAVE,LEAVE
2888,C103860,0.2978723404255319,LEAVE,LEAVE
2889,C103861,0.2978723404255319,STAY,LEAVE
2890,C103862,0.2978723404255319,STAY,LEAVE
2891,C103863,0.2978723404255319,STAY,LEAVE
2892,C103865,0.2978723404255319,LEAVE,LEAVE
2893,C103866,0.2978723404255319,STAY,LEAVE
2894,C103868,0.2978723404255319,LEAVE,STAY
2895,C103872,0.2978723404255319,STAY,STAY
2896,C103873,0.2978723404255319,STAY,LEAVE
2897,C103877,0.2978723404255319,LEAVE,LEAVE
2898,C103878,0.2978723404255319,LEAVE,LEAVE
2899,C103880,0.2978723404255319,STAY,STAY
2900,C103881,0.2978723404255319,STAY,LEAVE
2901,C103882,0.2978723404255319,STAY,STAY
2902,C103884,0.2978723404255319,STAY,STAY
2903,C103885,0.2978723404255319,STAY,LEAVE
2904,C103886,0.2978723404255319,STAY,STAY
2905,C103887,0.2978723404255319,LEAVE,STAY
2906,C103889,0.2978723404255319,LEAVE,LEAVE
2907,C103890,0.2978723404255319,LEAVE,LEAVE
2908,C103891,0.2978723404255319,LEAVE,LEAVE
2909,C103893,0.2978723404255319,LEAVE,LEAVE
2910,C103894,0.2978723404255319,LEAVE,LEAVE
2911,C103895,0.2978723404255319,STAY,STAY
2912,C103898,0.2978723404255319,STAY,STAY
2913,C103899,0.2978723404255319,STAY,STAY
2914,C103900,0.2978723404255319,STAY,STAY
2915,C103901,0.2978723404255319,LEAVE,LEAVE
2916,C103903,0.2978723404255319,LEAVE,LEAVE
2917,C103905,0.2978723404255319,STAY,LEAVE
2918,C103907,0.2978723404255319,STAY,LEAVE
2919,C103908,0.2978723404255319,STAY,LEAVE
2920,C103909,0.2978723404255319,LEAVE,LEAVE
2921,C103911,0.2978723404255319,STAY,LEAVE
2922,C103913,0.2978723404255319,STAY,STAY
2923,C103914,0.2978723404255319,LEAVE,LEAVE
2924,C103915,0.2978723404255319,STAY,STAY
2925,C103916,0.2978723404255319,STAY,LEAVE
2926,C103918,0.2978723404255319,STAY,LEAVE
2927,C103919,0.2978723404255319,LEAVE,LEAVE
2928,C103920,0.2978723404255319,STAY,STAY
2929,C103921,0.2978723404255319,STAY,STAY
2930,C103922,0.2978723404255319,STAY,LEAVE
2931,C103924,0.2978723404255319,LEAVE,STAY
2932,C103925,0.2978723404255319,STAY,LEAVE
2933,C103926,0.2978723404255319,LEAVE,LEAVE
2934,C103927,0.2978723404255319,LEAVE,STAY
2935,C103928,0.2978723404255319,STAY,LEAVE
2936,C103929,0.2978723404255319,STAY,LEAVE
2937,C103930,0.2978723404255319,STAY,LEAVE
2938,C103931,0.2978723404255319,STAY,LEAVE
2939,C103932,0.2978723404255319,LEAVE,LEAVE
2940,C103933,0.2978723404255319,LEAVE,STAY
2941,C103936,0.2978723404255319,STAY,STAY
2942,C103937,0.2978723404255319,STAY,STAY
2943,C103940,0.2978723404255319,STAY,STAY
2944,C103941,0.2978723404255319,STAY,STAY
2945,C103942,0.2978723404255319,LEAVE,STAY
2946,C103943,0.2978723404255319,STAY,STAY
2947,C103944,0.2978723404255319,LEAVE,STAY
2948,C103948,0.2978723404255319,STAY,STAY
2949,C103949,0.2978723404255319,STAY,STAY
2950,C103950,0.2978723404255319,LEAVE,LEAVE
2951,C103951,0.2978723404255319,STAY,LEAVE
2952,C103952,0.2978723404255319,STAY,STAY
2953,C103954,0.2978723404255319,STAY,STAY
2954,C103955,0.2978723404255319,LEAVE,LEAVE
2955,C103957,0.2978723404255319,LEAVE,LEAVE
2956,C103959,0.2978723404255319,STAY,LEAVE
2957,C103960,0.2978723404255319,LEAVE,LEAVE
2958,C103961,0.2978723404255319,STAY,STAY
2959,C103962,0.2978723404255319,LEAVE,LEAVE
2960,C103963,0.2978723404255319,LEAVE,LEAVE
2961,C103965,0.2978723404255319,LEAVE,STAY
2962,C103966,0.2978723404255319,STAY,STAY
2963,C103967,0.2978723404255319,LEAVE,LEAVE
2964,C103968,0.2978723404255319,LEAVE,LEAVE
2965,C103969,0.2978723404255319,STAY,LEAVE
2966,C103970,0.2978723404255319,STAY,STAY
2967,C103973,0.2978723404255319,LEAVE,LEAVE
2968,C103974,0.2978723404255319,STAY,STAY
2969,C103975,0.2978723404255319,STAY,STAY
2970,C103976,0.2978723404255319,LEAVE,LEAVE
2971,C103977,0.2978723404255319,LEAVE,LEAVE
2972,C103978,0.2978723404255319,LEAVE,STAY
2973,C103979,0.2978723404255319,STAY,STAY
2974,C103980,0.2978723404255319,STAY,STAY
2975,C103981,0.2978723404255319,STAY,STAY
2976,C103982,0.2978723404255319,STAY,LEAVE
2977,C103984,0.2978723404255319,LEAVE,LEAVE
2978,C103985,0.2978723404255319,STAY,STAY
2979,C103986,0.2978723404255319,LEAVE,LEAVE
2980,C103987,0.2978723404255319,LEAVE,LEAVE
2981,C103989,0.2978723404255319,LEAVE,LEAVE
2982,C103990,0.2978723404255319,LEAVE,LEAVE
2983,C103991,0.2978723404255319,STAY,LEAVE
2984,C103993,0.2978723404255319,LEAVE,LEAVE
2985,C103994,0.2978723404255319,LEAVE,LEAVE
2986,C103996,0.2978723404255319,LEAVE,STAY
2987,C103997,0.2978723404255319,LEAVE,STAY
2988,C103999,0.2978723404255319,LEAVE,LEAVE
2989,C104000,0.2978723404255319,STAY,STAY
2990,C104002,0.2978723404255319,STAY,STAY
2991,C104003,0.2978723404255319,LEAVE,LEAVE
2992,C104006,0.2978723404255319,STAY,STAY
2993,C104008,0.2978723404255319,STAY,STAY
2994,C104009,0.2978723404255319,LEAVE,LEAVE
2995,C104010,0.2978723404255319,STAY,STAY
2996,C104012,0.2978723404255319,STAY,STAY
2997,C104014,0.2978723404255319,STAY,STAY
2998,C104015,0.2978723404255319,STAY,LEAVE
2999,C104017,0.2978723404255319,LEAVE,LEAVE
3000,C104019,0.2978723404255319,LEAVE,LEAVE
3001,C104020,0.2978723404255319,LEAVE,STAY
3002,C104023,0.2978723404255319,LEAVE,LEAVE
3003,C104024,0.2978723404255319,STAY,LEAVE
3004,C104026,0.2978723404255319,LEAVE,LEAVE
3005,C104029,0.2978723404255319,STAY,LEAVE
3006,C104031,0.2978723404255319,LEAVE,STAY
3007,C104033,0.2978723404255319,STAY,STAY
3008,C104034,0.2978723404255319,STAY,STAY
3009,C104036,0.2978723404255319,STAY,LEAVE
3010,C104037,0.2978723404255319,STAY,STAY
3011,C104039,0.2978723404255319,STAY,STAY
3012,C104040,0.2978723404255319,STAY,STAY
3013,C104041,0.2978723404255319,STAY,LEAVE
3014,C104042,0.2978723404255319,LEAVE,LEAVE
3015,C104043,0.2978723404255319,LEAVE,STAY
3016,C104044,0.2978723404255319,STAY,STAY
3017,C104047,0.2978723404255319,STAY,LEAVE
3018,C104048,0.2978723404255319,LEAVE,LEAVE
3019,C104049,0.2978723404255319,STAY,STAY
3020,C104050,0.2978723404255319,STAY,STAY
3021,C104051,0.2978723404255319,LEAVE,STAY
3022,C104052,0.2978723404255319,LEAVE,LEAVE
3023,C104053,0.2978723404255319,STAY,STAY
3024,C104055,0.2978723404255319,STAY,LEAVE
3025,C104056,0.2978723404255319,STAY,STAY
3026,C104058,0.2978723404255319,LEAVE,LEAVE
3027,C104059,0.2978723404255319,STAY,LEAVE
3028,C104060,0.2978723404255319,LEAVE,LEAVE
3029,C104061,0.2978723404255319,STAY,STAY
3030,C104063,0.2978723404255319,LEAVE,LEAVE
3031,C104064,0.2978723404255319,LEAVE,LEAVE
3032,C104065,0.2978723404255319,LEAVE,LEAVE
3033,C104066,0.2978723404255319,LEAVE,LEAVE
3034,C104067,0.2978723404255319,LEAVE,LEAVE
3035,C104069,0.2978723404255319,STAY,LEAVE
3036,C104070,0.2978723404255319,LEAVE,LEAVE
3037,C104072,0.2978723404255319,STAY,STAY
3038,C104073,0.2978723404255319,STAY,LEAVE
3039,C104074,0.2978723404255319,LEAVE,LEAVE
3040,C104075,0.2978723404255319,LEAVE,LEAVE
3041,C104076,0.2978723404255319,LEAVE,LEAVE
3042,C104077,0.2978723404255319,STAY,LEAVE
3043,C104078,0.2978723404255319,LEAVE,LEAVE
3044,C104079,0.2978723404255319,STAY,LEAVE
3045,C104080,0.2978723404255319,STAY,LEAVE
3046,C104081,0.2978723404255319,STAY,STAY
3047,C104082,0.2978723404255319,STAY,STAY
3048,C104083,0.2978723404255319,LEAVE,LEAVE
3049,C104084,0.2978723404255319,LEAVE,LEAVE
3050,C104085,0.2978723404255319,STAY,LEAVE
3051,C104086,0.2978723404255319,LEAVE,LEAVE
3052,C104087,0.2978723404255319,LEAVE,LEAVE
3053,C104089,0.2978723404255319,LEAVE,LEAVE
3054,C104090,0.2978723404255319,STAY,STAY
3055,C104091,0.2978723404255319,STAY,STAY
3056,C104092,0.2978723404255319,STAY,LEAVE
3057,C104093,0.2978723404255319,STAY,LEAVE
3058,C104095,0.2978723404255319,STAY,STAY
3059,C104096,0.2978723404255319,LEAVE,LEAVE
3060,C104097,0.2978723404255319,STAY,LEAVE
3061,C104102,0.2978723404255319,LEAVE,LEAVE
3062,C104103,0.2978723404255319,STAY,STAY
3063,C104104,0.2978723404255319,STAY,LEAVE
3064,C104106,0.2978723404255319,LEAVE,LEAVE
3065,C104107,0.2978723404255319,STAY,LEAVE
3066,C104108,0.2978723404255319,LEAVE,LEAVE
3067,C104109,0.2978723404255319,LEAVE,LEAVE
3068,C104112,0.2978723404255319,STAY,STAY
3069,C104113,0.2978723404255319,LEAVE,STAY
3070,C104114,0.2978723404255319,LEAVE,LEAVE
3071,C104116,0.2978723404255319,STAY,LEAVE
3072,C104117,0.2978723404255319,LEAVE,LEAVE
3073,C104118,0.2978723404255319,STAY,STAY
3074,C104119,0.2978723404255319,STAY,LEAVE
3075,C104120,0.2978723404255319,STAY,LEAVE
3076,C104121,0.2978723404255319,STAY,STAY
3077,C104122,0.2978723404255319,STAY,STAY
3078,C104123,0.2978723404255319,LEAVE,LEAVE
3079,C104124,0.2978723404255319,STAY,LEAVE
3080,C104125,0.2978723404255319,STAY,STAY
3081,C104127,0.2978723404255319,STAY,LEAVE
3082,C104128,0.2978723404255319,STAY,STAY
3083,C104130,0.2978723404255319,STAY,LEAVE
3084,C104131,0.2978723404255319,LEAVE,LEAVE
3085,C104132,0.2978723404255319,LEAVE,LEAVE
3086,C104133,0.2978723404255319,STAY,LEAVE
3087,C104134,0.2978723404255319,STAY,LEAVE
3088,C104135,0.2978723404255319,STAY,LEAVE
3089,C104137,0.2978723404255319,LEAVE,LEAVE
3090,C104138,0.2978723404255319,LEAVE,LEAVE
3091,C104140,0.2978723404255319,LEAVE,LEAVE
3092,C104141,0.2978723404255319,LEAVE,STAY
3093,C104142,0.2978723404255319,STAY,STAY
3094,C104143,0.2978723404255319,STAY,LEAVE
3095,C104145,0.2978723404255319,LEAVE,STAY
3096,C104146,0.2978723404255319,LEAVE,LEAVE
3097,C104147,0.2978723404255319,LEAVE,STAY
3098,C104148,0.2978723404255319,STAY,LEAVE
3099,C104149,0.2978723404255319,LEAVE,LEAVE
3100,C104150,0.2978723404255319,STAY,STAY
3101,C104151,0.2978723404255319,LEAVE,STAY
3102,C104152,0.2978723404255319,LEAVE,LEAVE
3103,C104153,0.2978723404255319,LEAVE,LEAVE
3104,C104155,0.2978723404255319,STAY,LEAVE
3105,C104156,0.2978723404255319,LEAVE,LEAVE
3106,C104158,0.2978723404255319,STAY,STAY
3107,C104159,0.2978723404255319,LEAVE,LEAVE
3108,C104164,0.2978723404255319,STAY,LEAVE
3109,C104165,0.2978723404255319,STAY,LEAVE
3110,C104167,0.2978723404255319,LEAVE,LEAVE
3111,C104168,0.2978723404255319,LEAVE,STAY
3112,C104170,0.2978723404255319,STAY,LEAVE
3113,C104171,0.2978723404255319,STAY,STAY
3114,C104172,0.2978723404255319,LEAVE,LEAVE
3115,C104174,0.2978723404255319,LEAVE,STAY
3116,C104176,0.2978723404255319,STAY,STAY
3117,C104177,0.2978723404255319,STAY,STAY
3118,C104179,0.2978723404255319,LEAVE,LEAVE
3119,C104180,0.2978723404255319,LEAVE,STAY
3120,C104181,0.2978723404255319,LEAVE,STAY
3121,C104183,0.2978723404255319,STAY,LEAVE
3122,C104184,0.2978723404255319,LEAVE,LEAVE
3123,C104185,0.2978723404255319,STAY,STAY
3124,C104186,0.2978723404255319,LEAVE,LEAVE
3125,C104187,0.2978723404255319,LEAVE,STAY
3126,C104189,0.2978723404255319,STAY,STAY
3127,C104190,0.2978723404255319,LEAVE,STAY
3128,C104191,0.2978723404255319,LEAVE,LEAVE
3129,C104193,0.2978723404255319,STAY,LEAVE
3130,C104194,0.2978723404255319,LEAVE,LEAVE
3131,C104195,0.2978723404255319,STAY,STAY
3132,C104196,0.2978723404255319,LEAVE,LEAVE
3133,C104197,0.2978723404255319,STAY,STAY
3134,C104198,0.2978723404255319,STAY,LEAVE
3135,C104199,0.2978723404255319,STAY,STAY
3136,C104201,0.2978723404255319,LEAVE,LEAVE
3137,C104202,0.2978723404255319,STAY,STAY
3138,C104203,0.2978723404255319,LEAVE,LEAVE
3139,C104206,0.2978723404255319,STAY,LEAVE
3140,C104207,0.2978723404255319,LEAVE,STAY
3141,C104208,0.2978723404255319,LEAVE,LEAVE
3142,C104209,0.2978723404255319,LEAVE,LEAVE
3143,C104210,0.2978723404255319,STAY,LEAVE
3144,C104212,0.2978723404255319,STAY,LEAVE
3145,C104214,0.2978723404255319,STAY,LEAVE
3146,C104215,0.2978723404255319,STAY,STAY
3147,C104216,0.2978723404255319,STAY,STAY
3148,C104217,0.2978723404255319,STAY,LEAVE
3149,C104218,0.2978723404255319,STAY,LEAVE
3150,C104220,0.2978723404255319,STAY,LEAVE
3151,C104221,0.2978723404255319,STAY,STAY
3152,C104222,0.2978723404255319,STAY,STAY
3153,C104223,0.2978723404255319,LEAVE,LEAVE
3154,C104225,0.2978723404255319,STAY,LEAVE
3155,C104227,0.2978723404255319,STAY,STAY
3156,C104228,0.2978723404255319,LEAVE,STAY
3157,C104231,0.2978723404255319,STAY,STAY
3158,C104232,0.2978723404255319,LEAVE,LEAVE
3159,C104233,0.2978723404255319,STAY,STAY
3160,C104235,0.2978723404255319,LEAVE,STAY
3161,C104236,0.2978723404255319,LEAVE,LEAVE
3162,C104237,0.2978723404255319,LEAVE,LEAVE
3163,C104238,0.2978723404255319,LEAVE,LEAVE
3164,C104240,0.2978723404255319,LEAVE,LEAVE
3165,C104241,0.2978723404255319,LEAVE,STAY
3166,C104243,0.2978723404255319,STAY,LEAVE
3167,C104244,0.2978723404255319,STAY,STAY
3168,C104248,0.2978723404255319,STAY,STAY
3169,C104249,0.2978723404255319,STAY,STAY
3170,C104250,0.2978723404255319,LEAVE,LEAVE
3171,C104251,0.2978723404255319,STAY,STAY
3172,C104252,0.2978723404255319,LEAVE,LEAVE
3173,C104253,0.2978723404255319,STAY,STAY
3174,C104254,0.2978723404255319,STAY,STAY
3175,C104255,0.2978723404255319,STAY,LEAVE
3176,C104256,0.2978723404255319,STAY,STAY
3177,C104257,0.2978723404255319,STAY,STAY
3178,C104258,0.2978723404255319,STAY,STAY
3179,C104259,0.2978723404255319,LEAVE,LEAVE
3180,C104260,0.2978723404255319,LEAVE,LEAVE
3181,C104261,0.2978723404255319,STAY,STAY
3182,C104262,0.2978723404255319,LEAVE,LEAVE
3183,C104263,0.2978723404255319,LEAVE,LEAVE
3184,C104264,0.2978723404255319,STAY,STAY
3185,C104267,0.2978723404255319,STAY,STAY
3186,C104269,0.2978723404255319,STAY,STAY
3187,C104272,0.2978723404255319,LEAVE,LEAVE
3188,C104273,0.2978723404255319,LEAVE,LEAVE
3189,C104274,0.2978723404255319,LEAVE,LEAVE
3190,C104276,0.2978723404255319,STAY,LEAVE
3191,C104277,0.2978723404255319,LEAVE,LEAVE
3192,C104278,0.2978723404255319,STAY,STAY
3193,C104279,0.2978723404255319,LEAVE,LEAVE
3194,C104280,0.2978723404255319,STAY,LEAVE
3195,C104281,0.2978723404255319,LEAVE,STAY
3196,C104282,0.2978723404255319,STAY,STAY
3197,C104283,0.2978723404255319,LEAVE,STAY
3198,C104284,0.2978723404255319,STAY,STAY
3199,C104285,0.2978723404255319,LEAVE,LEAVE
3200,C104286,0.2978723404255319,LEAVE,STAY
3201,C104287,0.2978723404255319,LEAVE,LEAVE
3202,C104288,0.2978723404255319,STAY,STAY
3203,C104289,0.2978723404255319,LEAVE,LEAVE
3204,C104290,0.2978723404255319,STAY,STAY
3205,C104291,0.2978723404255319,STAY,LEAVE
3206,C104293,0.2978723404255319,LEAVE,STAY
3207,C104294,0.2978723404255319,STAY,STAY
3208,C104297,0.2978723404255319,LEAVE,LEAVE
3209,C104299,0.2978723404255319,LEAVE,LEAVE
3210,C104300,0.2978723404255319,STAY,LEAVE
3211,C104302,0.2978723404255319,LEAVE,LEAVE
3212,C104303,0.2978723404255319,STAY,LEAVE
3213,C104304,0.2978723404255319,STAY,LEAVE
3214,C104305,0.2978723404255319,STAY,LEAVE
3215,C104306,0.2978723404255319,LEAVE,LEAVE
3216,C104308,0.2978723404255319,LEAVE,LEAVE
3217,C104309,0.2978723404255319,LEAVE,STAY
3218,C104312,0.2978723404255319,STAY,STAY
3219,C104313,0.2978723404255319,LEAVE,STAY
3220,C104314,0.2978723404255319,LEAVE,LEAVE
3221,C104315,0.2978723404255319,LEAVE,LEAVE
3222,C104316,0.2978723404255319,STAY,LEAVE
3223,C104317,0.2978723404255319,LEAVE,LEAVE
3224,C104319,0.2978723404255319,LEAVE,LEAVE
3225,C104320,0.2978723404255319,STAY,STAY
3226,C104321,0.2978723404255319,LEAVE,LEAVE
3227,C104322,0.2978723404255319,LEAVE,LEAVE
3228,C104323,0.2978723404255319,LEAVE,LEAVE
3229,C104324,0.2978723404255319,STAY,STAY
3230,C104325,0.2978723404255319,LEAVE,STAY
3231,C104326,0.2978723404255319,STAY,LEAVE
3232,C104327,0.2978723404255319,STAY,STAY
3233,C104329,0.2978723404255319,STAY,LEAVE
3234,C104330,0.2978723404255319,LEAVE,LEAVE
3235,C104331,0.2978723404255319,STAY,STAY
3236,C104332,0.2978723404255319,LEAVE,LEAVE
3237,C104334,0.2978723404255319,LEAVE,STAY
3238,C104335,0.2978723404255319,STAY,STAY
3239,C104336,0.2978723404255319,STAY,STAY
3240,C104337,0.2978723404255319,STAY,STAY
3241,C104338,0.2978723404255319,LEAVE,LEAVE
3242,C104339,0.2978723404255319,LEAVE,LEAVE
3243,C104340,0.2978723404255319,LEAVE,LEAVE
3244,C104341,0.2978723404255319,STAY,LEAVE
3245,C104342,0.2978723404255319,LEAVE,LEAVE
3246,C104343,0.2978723404255319,LEAVE,LEAVE
3247,C104344,0.2978723404255319,STAY,STAY
3248,C104345,0.2978723404255319,LEAVE,LEAVE
3249,C104346,0.2978723404255319,LEAVE,STAY
3250,C104347,0.2978723404255319,STAY,STAY
3251,C104348,0.2978723404255319,STAY,LEAVE
3252,C104349,0.2978723404255319,LEAVE,LEAVE
3253,C104350,0.2978723404255319,LEAVE,STAY
3254,C104351,0.2978723404255319,STAY,STAY
3255,C104352,0.2978723404255319,LEAVE,STAY
3256,C104353,0.2978723404255319,LEAVE,LEAVE
3257,C104354,0.2978723404255319,STAY,LEAVE
3258,C104355,0.2978723404255319,STAY,LEAVE
3259,C104356,0.2978723404255319,LEAVE,LEAVE
3260,C104357,0.2978723404255319,LEAVE,LEAVE
3261,C104359,0.2978723404255319,LEAVE,LEAVE
3262,C104360,0.2978723404255319,LEAVE,LEAVE
3263,C104361,0.2978723404255319,LEAVE,STAY
3264,C104362,0.2978723404255319,LEAVE,LEAVE
3265,C104364,0.2978723404255319,LEAVE,LEAVE
3266,C104365,0.2978723404255319,LEAVE,LEAVE
3267,C104367,0.2978723404255319,STAY,LEAVE
3268,C104368,0.2978723404255319,STAY,LEAVE
3269,C104369,0.2978723404255319,STAY,STAY
3270,C104371,0.2978723404255319,LEAVE,STAY
3271,C104372,0.2978723404255319,LEAVE,STAY
3272,C104373,0.2978723404255319,STAY,LEAVE
3273,C104374,0.2978723404255319,STAY,STAY
3274,C104375,0.2978723404255319,STAY,STAY
3275,C104376,0.2978723404255319,STAY,STAY
3276,C104377,0.2978723404255319,STAY,STAY
3277,C104378,0.2978723404255319,LEAVE,LEAVE
3278,C104379,0.2978723404255319,STAY,STAY
3279,C104380,0.2978723404255319,STAY,STAY
3280,C104382,0.2978723404255319,LEAVE,LEAVE
3281,C104384,0.2978723404255319,LEAVE,LEAVE
3282,C104385,0.2978723404255319,STAY,STAY
3283,C104386,0.2978723404255319,STAY,LEAVE
3284,C104387,0.2978723404255319,LEAVE,LEAVE
3285,C104389,0.2978723404255319,STAY,LEAVE
3286,C104390,0.2978723404255319,STAY,STAY
3287,C104392,0.2978723404255319,LEAVE,STAY
3288,C104394,0.2978723404255319,STAY,STAY
3289,C104395,0.2978723404255319,STAY,STAY
3290,C104396,0.2978723404255319,STAY,LEAVE
3291,C104398,0.2978723404255319,STAY,LEAVE
3292,C104399,0.2978723404255319,LEAVE,LEAVE
3293,C104400,0.2978723404255319,STAY,LEAVE
3294,C104401,0.2978723404255319,LEAVE,LEAVE
3295,C104402,0.2978723404255319,LEAVE,LEAVE
3296,C104403,0.2978723404255319,STAY,LEAVE
3297,C104404,0.2978723404255319,STAY,STAY
3298,C104405,0.2978723404255319,STAY,STAY
3299,C104406,0.2978723404255319,LEAVE,LEAVE
3300,C104409,0.2978723404255319,STAY,STAY
3301,C104410,0.2978723404255319,STAY,STAY
3302,C104411,0.2978723404255319,LEAVE,LEAVE
3303,C104412,0.2978723404255319,STAY,LEAVE
3304,C104413,0.2978723404255319,STAY,STAY
3305,C104414,0.2978723404255319,STAY,STAY
3306,C104415,0.2978723404255319,LEAVE,STAY
3307,C104416,0.2978723404255319,STAY,LEAVE
3308,C104417,0.2978723404255319,STAY,LEAVE
3309,C104418,0.2978723404255319,LEAVE,LEAVE
3310,C104419,0.2978723404255319,LEAVE,LEAVE
3311,C104420,0.2978723404255319,STAY,STAY
3312,C104422,0.2978723404255319,LEAVE,LEAVE
3313,C104423,0.2978723404255319,STAY,STAY
3314,C104424,0.2978723404255319,LEAVE,LEAVE
3315,C104426,0.2978723404255319,STAY,STAY
3316,C104427,0.2978723404255319,STAY,LEAVE
3317,C104428,0.2978723404255319,STAY,STAY
3318,C104429,0.2978723404255319,LEAVE,LEAVE
3319,C104430,0.2978723404255319,STAY,STAY
3320,C104432,0.2978723404255319,STAY,LEAVE
3321,C104433,0.2978723404255319,LEAVE,LEAVE
3322,C104435,0.2978723404255319,STAY,STAY
3323,C104436,0.2978723404255319,LEAVE,LEAVE
3324,C104439,0.2978723404255319,LEAVE,LEAVE
3325,C104440,0.2978723404255319,STAY,STAY
3326,C104441,0.2978723404255319,LEAVE,LEAVE
3327,C104442,0.2978723404255319,STAY,LEAVE
3328,C104443,0.2978723404255319,LEAVE,LEAVE
3329,C104446,0.2978723404255319,LEAVE,LEAVE
3330,C104448,0.2978723404255319,STAY,LEAVE
3331,C104449,0.2978723404255319,STAY,LEAVE
3332,C104453,0.2978723404255319,STAY,STAY
3333,C104456,0.2978723404255319,STAY,STAY
3334,C104457,0.2978723404255319,LEAVE,STAY
3335,C104458,0.2978723404255319,LEAVE,STAY
3336,C104460,0.2978723404255319,LEAVE,LEAVE
3337,C104461,0.2978723404255319,LEAVE,STAY
3338,C104463,0.2978723404255319,STAY,LEAVE
3339,C104464,0.2978723404255319,LEAVE,LEAVE
3340,C104466,0.2978723404255319,STAY,STAY
3341,C104467,0.2978723404255319,STAY,STAY
3342,C104468,0.2978723404255319,LEAVE,LEAVE
3343,C104470,0.2978723404255319,LEAVE,STAY
3344,C104471,0.2978723404255319,LEAVE,LEAVE
3345,C104472,0.2978723404255319,LEAVE,LEAVE
3346,C104474,0.2978723404255319,LEAVE,LEAVE
3347,C104476,0.2978723404255319,LEAVE,LEAVE
3348,C104477,0.2978723404255319,LEAVE,LEAVE
3349,C104479,0.2978723404255319,STAY,STAY
3350,C104480,0.2978723404255319,STAY,LEAVE
3351,C104481,0.2978723404255319,LEAVE,STAY
3352,C104482,0.2978723404255319,LEAVE,STAY
3353,C104484,0.2978723404255319,STAY,LEAVE
3354,C104485,0.2978723404255319,LEAVE,LEAVE
3355,C104487,0.2978723404255319,STAY,LEAVE
3356,C104488,0.2978723404255319,STAY,STAY
3357,C104489,0.2978723404255319,LEAVE,STAY
